adapter,error,session_id,turn_index,latency_ms,measured,ok,output_text,peak_memory_mib,kv_cache_memory_mib,kv_incremental_mib,kv_cumulative_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,resident_kv_mib_before,resident_kv_mib_after,restore_ms,recompute_ms,evicted_kv_mib,budget_hit,ttft_ms,length_bucket,split,task,extra_backend,extra_bits,extra_builtin_request_fallback,extra_dry_run,extra_env,extra_error_type,extra_failure_stage,extra_family,extra_h2o_recent_size,extra_h2o_selected_size,extra_h2o_kept_tokens,extra_h2o_cache_budget,extra_h2o_prompt_tokens,extra_kivi_bits,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_quantization_triggered,extra_kivi_residual_length,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_arrival_index,extra_history_turns,extra_prompt_text,extra_effective_prompt_chars,extra_primary_metric,extra_runtime_cuda_visible_devices,extra_runtime_device_strategy,extra_runtime_visible_device_count,extra_stage_startup_ms,extra_stage_model_load_ms,extra_stage_tokenize_ms,extra_stage_transfer_ms,extra_stage_generate_ms,extra_stage_decode_ms,extra_stage_prefill_ms,extra_stage_first_token_ms,extra_stage_total_ms,extra_original_request_id,extra_profile_note,extra_reference,extra_repeat_index,extra_request_source,extra_returncode,extra_note,extra_source,extra_strategy,extra_ttft_semantics,extra_unsupported,extra_worker_cuda_visible_devices,extra_worker_device_strategy,extra_worker_mode,extra_vllm_cache_hits,extra_vllm_cache_misses,extra_vllm_cached_blocks,extra_vllm_evictions,extra_vllm_policy_time_ms,extra_vllm_eviction_decision_time_ms
full,,qa-session-005__pressure_r1_c2,3,716.6595719754696,True,True, Each!! batch! contains!! 11! crates! and!,15604.31494140625,11.5390625,3.3359375,11.5390625,full_gpu,0.0,1.0,qa-session-005-turn3__pressure_r1_c2,7765.63671875,8.203125,11.5390625,0.0,0.0,0.0,False,107.23664984107018,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,309,"[""User: Context: Team Borealis can ship exactly 23 crates on August 17. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 23 crates on August 17 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 17; the destination checkpoint-3 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 23 crates into two equal batches while keeping August 17 and destination checkpoint-3 unchanged.""]","Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?
Answer:",900,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.9336024522781372,0.10671094059944153,715.3789773583412,0.0,106.09766468405724,107.23664984107018,716.6595719754696,,full/exact qwen2 runtime,11 crates per batch on August 17 to checkpoint-3.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-005__pressure_r1_c1,4,724.7190400958061,True,True,! Team!!!!!! Borealis! ships! 2,15698.4501953125,14.328125,2.7890625,14.328125,full_gpu,0.0,1.0,qa-session-005-turn4__pressure_r1_c1,7765.63671875,11.5390625,14.328125,0.0,0.0,0.0,False,124.68020617961884,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,310,"[""User: Context: Team Borealis can ship exactly 23 crates on August 17. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 23 crates on August 17 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 17; the destination checkpoint-3 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 23 crates into two equal batches while keeping August 17 and destination checkpoint-3 unchanged."", ""User: Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?\nAnswer:"", ""Assistant: 11 crates per batch on August 17 to checkpoint-3.""]","Final check: State the full shipment plan exactly, including the team name, crate count, date, destination, and the two-batch constraint.
Answer:",1113,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,1.0446272790431976,0.11283904314041138,723.3102694153786,0.0,123.4169639647007,124.68020617961884,724.7190400958061,,full/exact qwen2 runtime,"Team Borealis ships 23 crates to checkpoint-3 on August 17, split into two batches of 11.",,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-005__pressure_r1_c2,4,731.3232496380806,True,True,! Team!!!!!! Borealis! ships! 2,15712.7783203125,14.328125,2.7890625,14.328125,full_gpu,0.0,1.0,qa-session-005-turn4__pressure_r1_c2,7765.63671875,11.5390625,14.328125,0.0,0.0,0.0,False,124.18713793158531,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,311,"[""User: Context: Team Borealis can ship exactly 23 crates on August 17. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 23 crates on August 17 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 17; the destination checkpoint-3 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 23 crates into two equal batches while keeping August 17 and destination checkpoint-3 unchanged."", ""User: Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?\nAnswer:"", ""Assistant: 11 crates per batch on August 17 to checkpoint-3.""]","Final check: State the full shipment plan exactly, including the team name, crate count, date, destination, and the two-batch constraint.
Answer:",1113,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,1.0601729154586792,0.1179911196231842,729.8931106925011,0.0,122.90534004569054,124.18713793158531,731.3232496380806,,full/exact qwen2 runtime,"Team Borealis ships 23 crates to checkpoint-3 on August 17, split into two batches of 11.",,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-006__pressure_r1_c1,3,689.8155696690083,True,True, Each!! batch! contains!! 12!!!!!,15331.6923828125,11.3203125,3.3359375,11.3203125,full_gpu,0.0,1.0,qa-session-006-turn3__pressure_r1_c1,7765.63671875,7.984375,11.3203125,0.0,0.0,0.0,False,98.38281944394112,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,312,"[""User: Context: Team Cinder can ship exactly 24 crates on August 18. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 24 crates on August 18 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 18; the destination relay-5 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 24 crates into two equal batches while keeping August 18 and destination relay-5 unchanged.""]","Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?
Answer:",876,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.8646436035633087,0.10644644498825073,688.603438436985,0.0,97.29182720184326,98.38281944394112,689.8155696690083,,full/exact qwen2 runtime,12 crates per batch on August 18 to relay-5.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-006__pressure_r1_c2,3,704.495083540678,True,True, Each!! batch! contains!! 12!!!!!,15343.0126953125,11.3203125,3.3359375,11.3203125,full_gpu,0.0,1.0,qa-session-006-turn3__pressure_r1_c2,7765.63671875,7.984375,11.3203125,0.0,0.0,0.0,False,97.86013513803482,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,313,"[""User: Context: Team Cinder can ship exactly 24 crates on August 18. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 24 crates on August 18 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 18; the destination relay-5 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 24 crates into two equal batches while keeping August 18 and destination relay-5 unchanged.""]","Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?
Answer:",876,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.8723251521587372,0.09788200259208679,703.2744474709034,0.0,96.79439663887024,97.86013513803482,704.495083540678,,full/exact qwen2 runtime,12 crates per batch on August 18 to relay-5.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-006__pressure_r1_c1,4,723.9605411887169,True,True, Team!C!nder!!! ships!! 24! crates,15435.48779296875,14.109375,2.7890625,14.109375,full_gpu,0.0,1.0,qa-session-006-turn4__pressure_r1_c1,7765.63671875,11.3203125,14.109375,0.0,0.0,0.0,False,123.04744869470596,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,314,"[""User: Context: Team Cinder can ship exactly 24 crates on August 18. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 24 crates on August 18 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 18; the destination relay-5 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 24 crates into two equal batches while keeping August 18 and destination relay-5 unchanged."", ""User: Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?\nAnswer:"", ""Assistant: 12 crates per batch on August 18 to relay-5.""]","Final check: State the full shipment plan exactly, including the team name, crate count, date, destination, and the two-batch constraint.
Answer:",1084,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,1.1170469224452972,0.10243058204650879,722.4749624729156,0.0,121.70972302556038,123.04744869470596,723.9605411887169,,full/exact qwen2 runtime,"Team Cinder ships 24 crates to relay-5 on August 18, split into two batches of 12.",,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-006__pressure_r1_c2,4,725.5579344928265,True,True, Team!C!nder!!! ships!! 24! crates,15449.59716796875,14.109375,2.7890625,14.109375,full_gpu,0.0,1.0,qa-session-006-turn4__pressure_r1_c2,7765.63671875,11.3203125,14.109375,0.0,0.0,0.0,False,123.18650260567665,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,315,"[""User: Context: Team Cinder can ship exactly 24 crates on August 18. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 24 crates on August 18 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 18; the destination relay-5 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 24 crates into two equal batches while keeping August 18 and destination relay-5 unchanged."", ""User: Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?\nAnswer:"", ""Assistant: 12 crates per batch on August 18 to relay-5.""]","Final check: State the full shipment plan exactly, including the team name, crate count, date, destination, and the two-batch constraint.
Answer:",1084,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,1.0826587677001953,0.11049211025238037,724.103569984436,0.0,121.8780130147934,123.18650260567665,725.5579344928265,,full/exact qwen2 runtime,"Team Cinder ships 24 crates to relay-5 on August 18, split into two batches of 12.",,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c1,3,699.6442787349224,True,True, Each!! batch! contains!! 12! crates! (with,15382.5517578125,11.3203125,3.3359375,11.3203125,full_gpu,0.0,1.0,qa-session-007-turn3__pressure_r1_c1,7765.63671875,7.984375,11.3203125,0.0,0.0,0.0,False,98.22594746947289,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,316,"[""User: Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 25 crates on August 12 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 12; the destination depot-2 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 25 crates into two equal batches while keeping August 12 and destination depot-2 unchanged.""]","Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?
Answer:",874,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.9277276694774628,0.10567158460617065,698.326863348484,0.0,97.06057608127594,98.22594746947289,699.6442787349224,,full/exact qwen2 runtime,12 crates per batch on August 12 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c2,3,696.128349751234,True,True, Each!! batch! contains!! 12! crates! (with,15393.8720703125,11.3203125,3.3359375,11.3203125,full_gpu,0.0,1.0,qa-session-007-turn3__pressure_r1_c2,7765.63671875,7.984375,11.3203125,0.0,0.0,0.0,False,97.98427298665047,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,317,"[""User: Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 25 crates on August 12 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 12; the destination depot-2 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 25 crates into two equal batches while keeping August 12 and destination depot-2 unchanged.""]","Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?
Answer:",874,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.9234286844730377,0.10506436228752136,694.8454342782497,0.0,96.85173630714417,97.98427298665047,696.128349751234,,full/exact qwen2 runtime,12 crates per batch on August 12 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c1,4,720.4152308404446,True,True, Team!Delta! ships!2!batches!of!!12,15486.34716796875,14.109375,2.7890625,14.109375,full_gpu,0.0,1.0,qa-session-007-turn4__pressure_r1_c1,7765.63671875,11.3203125,14.109375,0.0,0.0,0.0,False,124.04316663742065,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,318,"[""User: Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 25 crates on August 12 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 12; the destination depot-2 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 25 crates into two equal batches while keeping August 12 and destination depot-2 unchanged."", ""User: Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?\nAnswer:"", ""Assistant: 12 crates per batch on August 12 to depot-2.""]","Final check: State the full shipment plan exactly, including the team name, crate count, date, destination, and the two-batch constraint.
Answer:",1082,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,1.0799877345561981,0.10398030281066895,718.9811877906322,0.0,122.74965643882751,124.04316663742065,720.4152308404446,,full/exact qwen2 runtime,"Team Delta ships 25 crates to depot-2 on August 12, split into two batches of 12.",,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-007__pressure_r1_c2,4,724.713210016489,True,True, Team!Delta! ships!2!batches!of!!12,15500.45654296875,14.109375,2.7890625,14.109375,full_gpu,0.0,1.0,qa-session-007-turn4__pressure_r1_c2,7765.63671875,11.3203125,14.109375,0.0,0.0,0.0,False,123.65148216485977,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,319,"[""User: Context: Team Delta can ship exactly 25 crates on August 12. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 25 crates on August 12 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 12; the destination depot-2 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 25 crates into two equal batches while keeping August 12 and destination depot-2 unchanged."", ""User: Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?\nAnswer:"", ""Assistant: 12 crates per batch on August 12 to depot-2.""]","Final check: State the full shipment plan exactly, including the team name, crate count, date, destination, and the two-batch constraint.
Answer:",1082,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,1.007087528705597,0.0981353223323822,723.3690097928047,0.0,122.4471777677536,123.65148216485977,724.713210016489,,full/exact qwen2 runtime,"Team Delta ships 25 crates to depot-2 on August 12, split into two batches of 12.",,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c1,3,703.9858736097813,True,True, Each!! batch! contains!!!! 13!!!,15433.4111328125,11.3203125,3.3359375,11.3203125,full_gpu,0.0,1.0,qa-session-008-turn3__pressure_r1_c1,7765.63671875,7.984375,11.3203125,0.0,0.0,0.0,False,98.00685197114944,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,320,"[""User: Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 26 crates on August 13 to warehouse-7."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination warehouse-7 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 26 crates into two equal batches while keeping August 13 and destination warehouse-7 unchanged.""]","Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?
Answer:",890,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.8489899337291718,0.09685009717941284,702.7598284184933,0.0,96.96110337972641,98.00685197114944,703.9858736097813,,full/exact qwen2 runtime,13 crates per batch on August 13 to warehouse-7.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c2,3,692.9773464798927,True,True, Each!! batch! contains!!!! 13!!!,15444.7314453125,11.3203125,3.3359375,11.3203125,full_gpu,0.0,1.0,qa-session-008-turn3__pressure_r1_c2,7765.63671875,7.984375,11.3203125,0.0,0.0,0.0,False,100.37355124950409,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,321,"[""User: Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 26 crates on August 13 to warehouse-7."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination warehouse-7 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 26 crates into two equal batches while keeping August 13 and destination warehouse-7 unchanged.""]","Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?
Answer:",890,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,0.9543374180793762,0.1389048993587494,691.6187293827534,0.0,99.11603853106499,100.37355124950409,692.9773464798927,,full/exact qwen2 runtime,13 crates per batch on August 13 to warehouse-7.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c1,4,726.507268846035,True,True, Team!Atlas!ships!!1!3!cr!a!t,15537.20654296875,14.109375,2.7890625,14.109375,full_gpu,0.0,1.0,qa-session-008-turn4__pressure_r1_c1,7765.63671875,11.3203125,14.109375,0.0,0.0,0.0,False,122.99462407827377,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,322,"[""User: Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 26 crates on August 13 to warehouse-7."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination warehouse-7 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 26 crates into two equal batches while keeping August 13 and destination warehouse-7 unchanged."", ""User: Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?\nAnswer:"", ""Assistant: 13 crates per batch on August 13 to warehouse-7.""]","Final check: State the full shipment plan exactly, including the team name, crate count, date, destination, and the two-batch constraint.
Answer:",1102,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,1.1240318417549133,0.10761246085166931,725.0366769731045,0.0,121.66449055075645,122.99462407827377,726.507268846035,,full/exact qwen2 runtime,"Team Atlas ships 26 crates to warehouse-7 on August 13, split into two batches of 13.",,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-008__pressure_r1_c2,4,732.3572225868702,True,True, Team!Atlas!ships!!1!3!cr!a!t,15551.31591796875,14.109375,2.7890625,14.109375,full_gpu,0.0,1.0,qa-session-008-turn4__pressure_r1_c2,7765.63671875,11.3203125,14.109375,0.0,0.0,0.0,False,123.24689701199532,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,323,"[""User: Context: Team Atlas can ship exactly 26 crates on August 13. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 26 crates on August 13 to warehouse-7."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination warehouse-7 cannot change."", ""User: Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.\nAnswer:"", ""Assistant: Yes. Split 26 crates into two equal batches while keeping August 13 and destination warehouse-7 unchanged."", ""User: Follow-up: After cache pressure, recover the earlier constraints and answer: how many crates are in each batch, on which date, and to which destination?\nAnswer:"", ""Assistant: 13 crates per batch on August 13 to warehouse-7.""]","Final check: State the full shipment plan exactly, including the team name, crate count, date, destination, and the two-batch constraint.
Answer:",1102,f1,"0,1",balanced_two_gpu,2,2085.710059851408,18014.20247927308,1.0622180998325348,0.10417401790618896,730.9301756322384,0.0,121.97842076420784,123.24689701199532,732.3572225868702,,full/exact qwen2 runtime,"Team Atlas ships 26 crates to warehouse-7 on August 13, split into two batches of 13.",,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
