action_profile,audit_rate,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,drift_state,epsilon,error,exact,fallback_reason,latency_ms,length_bucket,measured,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,pred_loss,quality_loss,reason,request_id,resident_memory_mib,risk_upper,safe,task,ttft_ms
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.289432913064957,short,True,True,,False,,828.07421875,True,static_best,0.0,0.0,static_best,longbench_qasper_000132,828.07421875,0.0,True,qa_long_context,24.289432913064957
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1272.9648314416409,short,True,True,,False,,828.07421875,True,static_best,0.0,0.0,static_best,longbench_qasper_000133,828.07421875,0.0,True,qa_long_context,1272.9648314416409
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.872632533311844,short,True,True,,False,,828.07421875,True,static_best,0.0,0.0,static_best,longbench_qasper_000134,828.07421875,0.0,True,qa_long_context,23.872632533311844
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.33209291100502,short,True,True,,False,,828.07421875,True,static_best,0.0,0.0,static_best,longbench_qasper_000135,828.07421875,0.0,True,qa_long_context,23.33209291100502
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,27.611128985881805,short,True,True,,False,,828.07421875,True,static_best,0.0,0.0,static_best,longbench_qasper_000136,828.07421875,0.0,True,qa_long_context,27.611128985881805
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,296.84125259518623,short,True,True,,False,,828.07421875,True,static_best,0.0,0.0,static_best,longbench_qasper_000137,828.07421875,0.0,True,qa_long_context,296.84125259518623
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,19.756026566028595,short,True,True,,False,,828.07421875,True,static_best,0.0,0.0,static_best,longbench_qasper_000138,828.07421875,0.0,True,qa_long_context,19.756026566028595
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,38.8043150305748,short,True,True,,False,,828.07421875,True,static_best,0.0,0.0,static_best,longbench_qasper_000139,828.07421875,0.0,True,qa_long_context,38.8043150305748
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2577.8250209987164,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000140,827.5625,0.0,True,qa_long_context,2577.8250209987164
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1469.653058797121,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000141,827.5625,0.0,True,qa_long_context,1469.653058797121
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.91328865289688,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000142,827.5625,0.0,True,qa_long_context,24.91328865289688
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,22.523075342178345,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000143,827.5625,0.0,True,qa_long_context,22.523075342178345
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.001767694950104,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000144,827.5625,0.0,True,qa_long_context,23.001767694950104
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,42.31327399611473,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000145,827.5625,0.0,True,qa_long_context,42.31327399611473
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1269.772194325924,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000146,827.5625,0.0,True,qa_long_context,1269.772194325924
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.180345237255096,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000147,827.5625,0.0,True,qa_long_context,24.180345237255096
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,41.068125516176224,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000148,827.5625,0.0,True,qa_long_context,41.068125516176224
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.83839339017868,short,True,True,,False,,827.5625,True,static_best,0.0,0.0,static_best,longbench_qasper_000149,827.5625,0.0,True,qa_long_context,23.83839339017868
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2575.047940015793,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000150,827.484375,0.0,True,qa_long_context,2575.047940015793
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1451.4825567603111,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000151,827.484375,0.0,True,qa_long_context,1451.4825567603111
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.82036128640175,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000152,827.484375,0.0,True,qa_long_context,24.82036128640175
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.344341665506363,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000153,827.484375,0.0,True,qa_long_context,23.344341665506363
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,41.839830577373505,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000154,827.484375,0.0,True,qa_long_context,41.839830577373505
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.14894476532936,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000155,827.484375,0.0,True,qa_long_context,24.14894476532936
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.544475436210632,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000156,827.484375,0.0,True,qa_long_context,23.544475436210632
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,20.281895995140076,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000157,827.484375,0.0,True,qa_long_context,20.281895995140076
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1286.5485288202763,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000158,827.484375,0.0,True,qa_long_context,1286.5485288202763
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,39.15219008922577,short,True,True,,False,,827.484375,True,static_best,0.0,0.0,static_best,longbench_qasper_000159,827.484375,0.0,True,qa_long_context,39.15219008922577
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2605.3404174745083,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000160,827.6796875,0.0,True,qa_long_context,2605.3404174745083
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2724.9418050050735,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000161,827.6796875,0.0,True,qa_long_context,2724.9418050050735
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,281.0956910252571,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000162,827.6796875,0.0,True,qa_long_context,281.0956910252571
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.7276591360569,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000163,827.6796875,0.0,True,qa_long_context,23.7276591360569
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.65746721625328,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000164,827.6796875,0.0,True,qa_long_context,23.65746721625328
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.45261722803116,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000165,827.6796875,0.0,True,qa_long_context,23.45261722803116
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,41.80997610092163,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000166,827.6796875,0.0,True,qa_long_context,41.80997610092163
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.409133940935135,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000167,827.6796875,0.0,True,qa_long_context,24.409133940935135
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,39.637647569179535,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000168,827.6796875,0.0,True,qa_long_context,39.637647569179535
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.183284491300583,short,True,True,,False,,827.6796875,True,static_best,0.0,0.0,static_best,longbench_qasper_000169,827.6796875,0.0,True,qa_long_context,24.183284491300583
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2613.161835819483,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000170,827.03125,0.0,True,qa_long_context,2613.161835819483
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2697.605185210705,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000171,827.03125,0.0,True,qa_long_context,2697.605185210705
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.42087233066559,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000172,827.03125,0.0,True,qa_long_context,24.42087233066559
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.67790788412094,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000173,827.03125,0.0,True,qa_long_context,23.67790788412094
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.98696169257164,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000174,827.03125,0.0,True,qa_long_context,23.98696169257164
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,45.27980461716652,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000175,827.03125,0.0,True,qa_long_context,45.27980461716652
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.630092084407806,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000176,827.03125,0.0,True,qa_long_context,24.630092084407806
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,39.340272545814514,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000177,827.03125,0.0,True,qa_long_context,39.340272545814514
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,25.702975690364838,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000178,827.03125,0.0,True,qa_long_context,25.702975690364838
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.140648543834686,short,True,True,,False,,827.03125,True,static_best,0.0,0.0,static_best,longbench_qasper_000179,827.03125,0.0,True,qa_long_context,24.140648543834686
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,3850.9519435465336,short,True,True,,False,,828.75,True,static_best,0.0,0.0,static_best,longbench_qasper_000180,828.75,0.0,True,qa_long_context,3850.9519435465336
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1661.1723527312279,short,True,True,,False,,828.75,True,static_best,0.0,0.0,static_best,longbench_qasper_000181,828.75,0.0,True,qa_long_context,1661.1723527312279
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.32575821876526,short,True,True,,False,,828.75,True,static_best,0.0,0.0,static_best,longbench_qasper_000182,828.75,0.0,True,qa_long_context,24.32575821876526
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.60469475388527,short,True,True,,False,,828.75,True,static_best,0.0,0.0,static_best,longbench_qasper_000183,828.75,0.0,True,qa_long_context,23.60469475388527
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.58192950487137,short,True,True,,False,,828.75,True,static_best,0.0,0.0,static_best,longbench_qasper_000184,828.75,0.0,True,qa_long_context,23.58192950487137
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.09766784310341,short,True,True,,False,,828.765625,True,static_best,0.0,0.0,static_best,longbench_qasper_000185,828.765625,0.0,True,qa_long_context,23.09766784310341
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.20573851466179,short,True,True,,False,,828.765625,True,static_best,0.0,0.0,static_best,longbench_qasper_000186,828.765625,0.0,True,qa_long_context,23.20573851466179
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,22.65527844429016,short,True,True,,False,,828.765625,True,static_best,0.0,0.0,static_best,longbench_qasper_000187,828.765625,0.0,True,qa_long_context,22.65527844429016
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.181824177503586,short,True,True,,False,,828.765625,True,static_best,0.0,0.0,static_best,longbench_qasper_000188,828.765625,0.0,True,qa_long_context,24.181824177503586
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,300.97705498337746,short,True,True,,False,,828.765625,True,static_best,0.0,0.0,static_best,longbench_qasper_000189,828.765625,0.0,True,qa_long_context,300.97705498337746
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2548.600845038891,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000190,828.11328125,0.0,True,qa_long_context,2548.600845038891
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1533.6410626769066,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000191,828.11328125,0.0,True,qa_long_context,1533.6410626769066
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,28.040330857038498,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000192,828.11328125,0.0,True,qa_long_context,28.040330857038498
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,26.065368205308914,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000193,828.11328125,0.0,True,qa_long_context,26.065368205308914
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,25.945279747247696,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000194,828.11328125,0.0,True,qa_long_context,25.945279747247696
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,48.264358192682266,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000195,828.11328125,0.0,True,qa_long_context,48.264358192682266
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,22.457268089056015,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000196,828.11328125,0.0,True,qa_long_context,22.457268089056015
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,25.895390659570694,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000197,828.11328125,0.0,True,qa_long_context,25.895390659570694
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,26.66632831096649,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000198,828.11328125,0.0,True,qa_long_context,26.66632831096649
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,26.1501744389534,short,True,True,,False,,828.11328125,True,static_best,0.0,0.0,static_best,longbench_qasper_000199,828.11328125,0.0,True,qa_long_context,26.1501744389534
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,3762.5193186104298,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000100,827.6484375,0.0,True,qa_long_context,3762.5193186104298
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1391.0350650548935,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000101,827.6484375,0.0,True,qa_long_context,1391.0350650548935
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.72791075706482,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000102,827.6484375,0.0,True,qa_long_context,24.72791075706482
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,289.2705127596855,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000103,827.6484375,0.0,True,qa_long_context,289.2705127596855
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.51266348361969,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000104,827.6484375,0.0,True,qa_long_context,24.51266348361969
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.890137672424316,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000105,827.6484375,0.0,True,qa_long_context,23.890137672424316
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,44.564712792634964,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000106,827.6484375,0.0,True,qa_long_context,44.564712792634964
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,38.0476713180542,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000107,827.6484375,0.0,True,qa_long_context,38.0476713180542
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,37.465713918209076,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000108,827.6484375,0.0,True,qa_long_context,37.465713918209076
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.19079840183258,short,True,True,,False,,827.6484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000109,827.6484375,0.0,True,qa_long_context,24.19079840183258
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2561.7215745151043,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000110,827.703125,0.0,True,qa_long_context,2561.7215745151043
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1442.566204816103,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000111,827.703125,0.0,True,qa_long_context,1442.566204816103
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,25.287918746471405,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000112,827.703125,0.0,True,qa_long_context,25.287918746471405
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1405.9986881911755,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000113,827.703125,0.0,True,qa_long_context,1405.9986881911755
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,302.85413563251495,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000114,827.703125,0.0,True,qa_long_context,302.85413563251495
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,25.893915444612503,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000115,827.703125,0.0,True,qa_long_context,25.893915444612503
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,293.38616505265236,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000116,827.703125,0.0,True,qa_long_context,293.38616505265236
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,25.127410888671875,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000117,827.703125,0.0,True,qa_long_context,25.127410888671875
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,48.328086733818054,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000118,827.703125,0.0,True,qa_long_context,48.328086733818054
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,294.589027762413,short,True,True,,False,,827.703125,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000119,827.703125,0.0,True,qa_long_context,294.589027762413
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2608.663145452738,short,True,True,,False,,828.44921875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000120,828.44921875,0.0,True,qa_long_context,2608.663145452738
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1496.3889010250568,short,True,True,,False,,828.44921875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000121,828.44921875,0.0,True,qa_long_context,1496.3889010250568
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1306.5249808132648,short,True,True,,False,,828.44921875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000122,828.44921875,0.0,True,qa_long_context,1306.5249808132648
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,25.044035166502,short,True,True,,False,,828.44921875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000123,828.44921875,0.0,True,qa_long_context,25.044035166502
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,46.769313514232635,short,True,True,,False,,828.44921875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000124,828.44921875,0.0,True,qa_long_context,46.769313514232635
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,26.24814212322235,short,True,True,,False,,828.4609375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000125,828.4609375,0.0,True,qa_long_context,26.24814212322235
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,21.279796957969666,short,True,True,,False,,828.4609375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000126,828.4609375,0.0,True,qa_long_context,21.279796957969666
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,44.19369250535965,short,True,True,,False,,828.4609375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000127,828.4609375,0.0,True,qa_long_context,44.19369250535965
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.874873459339142,short,True,True,,False,,828.4609375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000128,828.4609375,0.0,True,qa_long_context,24.874873459339142
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,182.15052783489227,short,True,True,,False,,828.4609375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000129,828.4609375,0.0,True,qa_long_context,182.15052783489227
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2565.8208206295967,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000130,828.07421875,0.0,True,qa_long_context,2565.8208206295967
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1437.1971487998962,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000131,828.07421875,0.0,True,qa_long_context,1437.1971487998962
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.289432913064957,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000132,828.07421875,0.0,True,qa_long_context,24.289432913064957
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1272.9648314416409,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000133,828.07421875,0.0,True,qa_long_context,1272.9648314416409
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.872632533311844,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000134,828.07421875,0.0,True,qa_long_context,23.872632533311844
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.33209291100502,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000135,828.07421875,0.0,True,qa_long_context,23.33209291100502
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,27.611128985881805,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000136,828.07421875,0.0,True,qa_long_context,27.611128985881805
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,296.84125259518623,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000137,828.07421875,0.0,True,qa_long_context,296.84125259518623
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,19.756026566028595,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000138,828.07421875,0.0,True,qa_long_context,19.756026566028595
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,38.8043150305748,short,True,True,,False,,828.07421875,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000139,828.07421875,0.0,True,qa_long_context,38.8043150305748
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2577.8250209987164,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000140,827.5625,0.0,True,qa_long_context,2577.8250209987164
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1469.653058797121,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000141,827.5625,0.0,True,qa_long_context,1469.653058797121
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.91328865289688,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000142,827.5625,0.0,True,qa_long_context,24.91328865289688
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,22.523075342178345,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000143,827.5625,0.0,True,qa_long_context,22.523075342178345
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.001767694950104,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000144,827.5625,0.0,True,qa_long_context,23.001767694950104
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,42.31327399611473,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000145,827.5625,0.0,True,qa_long_context,42.31327399611473
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1269.772194325924,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000146,827.5625,0.0,True,qa_long_context,1269.772194325924
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.180345237255096,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000147,827.5625,0.0,True,qa_long_context,24.180345237255096
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,41.068125516176224,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000148,827.5625,0.0,True,qa_long_context,41.068125516176224
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.83839339017868,short,True,True,,False,,827.5625,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000149,827.5625,0.0,True,qa_long_context,23.83839339017868
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,2575.047940015793,short,True,True,,False,,827.484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000150,827.484375,0.0,True,qa_long_context,2575.047940015793
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,1451.4825567603111,short,True,True,,False,,827.484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000151,827.484375,0.0,True,qa_long_context,1451.4825567603111
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.82036128640175,short,True,True,,False,,827.484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000152,827.484375,0.0,True,qa_long_context,24.82036128640175
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,23.344341665506363,short,True,True,,False,,827.484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000153,827.484375,0.0,True,qa_long_context,23.344341665506363
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,41.839830577373505,short,True,True,,False,,827.484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000154,827.484375,0.0,True,qa_long_context,41.839830577373505
engine_full_lru,,,,,,0.05,,0.05,,True,exact fallback,24.14894476532936,short,True,True,,False,,827.484375,True,static_safe,0.0,0.0,static_safe,longbench_qasper_000155,827.484375,0.0,True,qa_long_context,24.14894476532936
